rpid,name,content,like,rcount
2101540074,小黑桃A,这几年开始大陆的歌曲开始崛起,0,0
2101233445,钓丶就硬钓,薛之谦也有脸在里面？,0,2
2100718067,击倒请直接补掉我,分手的,0,0
2099038430,叫我区长呀,要知道老许2013年只发了两首歌,0,0
2099013891,大头笔好粗,13年对我来说就是分水岭了，因为毕业了,0,0
2097483042,BAI祺琦,从13年往前听，感受一下,0,0
2096704295,少少呆萌可爱XD,虽然质量参差不齐，有些歌听到还是会有一点怀念过去[妙啊],0,0
2096569863,bili_23553755844,up主我等着你更新2019的[吃瓜],0,0
2095761962,大白梨菌,就冲你不BB 我也不BB[2233娘_卖萌],0,0
2095519323,詹3锋,其实可以明显感觉到质量比0几年下降了不少,0,1
2095089876,雾中白鸟,这一期说实话真的不太行,0,0
2094592138,路荒遗叹览足迹梦方破,阿婆主有木有网易云歌单呀，我想要[惊喜],0,0
2094286847,kingkongPULS,已经没有争斗的意思了，孤独,0,0
2093715795,钟情黄Se,越来越难听了,0,0
2093610585,你是我DIO哒,天天tmd打架。。,0,0
2093508544,_旗舰_,我觉得《裂缝中的阳光——林俊杰》最好听[吃瓜],0,0
2093454634,独行的花,我觉得13年很神,0,0
2093206811,孤月天子,那个时候还在上学，还在累觉不爱，还在做一个自认为很痴情的人，还在为未来的毕业而焦虑,0,0
2093177000,夏茉菌,个人看法，13年质量还算不错，但是真要说神仙打架，我还是觉得应该是01到06这几年,0,0
2093168688,小驴子爆裂疾风弹,miss21个,0,0
2093049427,XO酱家主,把你的歌单弄到百度云可以不[喜欢],0,0
2093047320,SAIL517,"所以从0几年开始，听来听去还是得看这几个人

只不过前几年还有陪跑的，最近陪跑的都没了",0,0
2092937826,正牌许夫人在此,说实话，最后几首质量真的不太行,0,0
2092937651,未闻花名2333ww,现在也不差啊，只是传唱度没一前那么高了,0,0
2092771728,橙子橙子大橙子z,盲猜15有不为谁而作的歌，就等17会不会有伟大的渺小专辑,0,0
2092562568,扑通扑通9898,这些都是我初高中时候反复听的歌啊 感慨良多 听到熟悉的歌词和旋律 画面感太强了 青春最美,0,0
2092384064,假面骑士押切,我选菜鸡互啄,0,0
2092282694,慕尼黑的冬天不冷,看到封面杰伦进来的，这段时间杰伦热度确实不如前几年,0,0
2092181309,吐鱼の泡泡Oo,我的天,0,0
2091824766,1358662573,三巨头是华语乐坛最后的余光,0,0
2091570546,不懂Bu,看到最后的春晚歌曲忽然想到周董的兰亭序和王菲的传奇，一路刷过来没看到啊，这两首歌可以称之为脍炙人口了吧,0,0
2091531032,馬賽克審查官,卧槽大哥的山丘的mv里的那个手机跟我同款……而且我那是也是用的那个手机……到现在都还在用(已经老到连现在的圆孔插头的耳机插上去都不兼容了),0,0
2091479351,篆流年,进度条可怕,0,0
2091231051,不由z,牛批！三连跑不掉了,0,0
2091167719,华中地区第一甜妹,表白JJ和hebe[喜欢],0,0
2090932092,寻找着,从93年一路看过来，催更啦~,0,0
2090899490,saberの呆呆呆毛,凤凰传奇[打call][打call][大笑],0,0
2090821840,哔哩一起干杯哔哩,坐等14年 音乐武侠,0,0
2090369171,哈士奇会拉磨,见嵩进,0,0
2090361738,捣浆糊之王,期待2014的可惜没如果,0,0
2090356795,豆腐YesIDo,居然没有薛之谦的方圆几里？？？当初就是音悦台看的mv才知道的薛之谦。还记得过了段时间JJ也回归了，因你而在还是修炼爱情。,0,0
2090313162,今年周董出新专辑了吗,天台[打call],0,0
2090306351,捣浆糊之王,就等修炼爱情了,0,0
2089959487,白夜dawn,意外的13年很好啊,0,0
2089905873,我是笨比笨B,[喜欢],0,0
2089776298,皇浦陨星,QQ音乐三巨头聚首，我嵩哥还是这个清新脱俗,0,0
2089697216,ONyuo,[喜极而泣][喜极而泣]好棒棒啊,0,0
2089592784,璀璨星河丶丶,无意中收看了2006年视频，后来陆续用时近5小时看了历年的，一边看一边将所有歌曲加入歌单收藏，将近1000首了，太经典了，太喜欢了，好多都没听过，感谢up主[喜极而泣]，感觉发现了新大陆！在这里也造福大家！qq音乐，搜索用户114204676，想要歌单的自己去保存吧，一个没放下用了两个[偷笑]，（里面还100来首好听英文歌曲，个别其他的我认为好的）再次敬礼[画风突变],0,1
2089590047,icewater丶,2013年还是很不错的,0,0
2089551656,妳下一任男友,有没有电台呀，UP🐷,0,0
2089546060,TeddyAdhitya,13年还行，14年之后就画风突变了,0,1
2089446217,雾雨梓,作为cyndi的歌迷，当我听到从未到过的地方，我才意识到已经过去6年了。心情复杂。[小电视_发愁],0,0
2089359150,是Yangli啊,现在的都特么什么玩意儿,0,0
2089343877,伊瑟拉之陨,我有点好奇怎么看弹幕都不怎么喜欢凤凰传奇？至少这组合对于90后来说也是挺熟悉的吧？,0,1
2089325069,等遍所有路灯,13年陈奕迅的专辑《The Key 》，质量非常高，大家可以听听,0,0
2089298542,账号已注销,14年开始之后你懂的，某TF成为主流了[抠鼻],0,0
2089294456,末九醉,神仙打架，永远都是只有那几个神仙……,0,0
2089238237,深碍舆久绊,马上就到19年了[doge],0,0
2089220114,碎花悠悠,能听进去的只有那些老歌了，唉。,0,0
2089154186,抓抓熊爪手,13年，那批大神还在，但他们的这批歌已经打不动了,0,0
2089117586,鱻念三余,就在等13年，想看看有没有七秒钟的记忆,0,1
2089107087,帮我刷点输出谢谢,邓紫棋开启暴走模式,0,0
2089088072,鸡-腿-手-雷,好爱这个up,0,0
2089001562,然而并不是宅男,13年6月出伤心的人别听慢歌的时候，我刚好高考数学选择题一半答题卡写错位置…导致后面的理综心态爆炸…成绩出来的时候刚好在听这首歌[呆],0,0
2088997430,取名字是艰难的任务,up我可以求个每期歌单么-.-,0,3
2088993880,懒成烂人,好像这几期不管人物怎么变，只有凤凰传奇依然在[抠鼻][抠鼻],0,0
2088980008,蛋里跳出的猫,有00年代的余热,0,0
2088967905,嘘_三体人来了别回复,我已经对标题麻木了[抠鼻][抠鼻][抠鼻][抠鼻]，你呢？,0,0
2088963454,洛阳无名指,杨宗纬初爱专辑的《忘了我》也很不错,0,0
2088962280,一乙烯一,感觉听到后面的确是不如以前了，唉,0,0
2088958704,史努比9527,薛之谦好像我堂哥[奸笑],0,0
2088946006,信号2333,赶上了,0,0
2088939114,阿嘟嘟鲲勃,田馥甄超级新人，第三张专辑。,0,0
2088933124,Jaysora,时间证明了周杰伦,0,0
2088902181,kellykod,凤凰传奇的歌真好听啊,0,0
2088894806,我们的balabala,求出几期粤语歌呀，好多也很经典[吃瓜],0,0
2088873694,Zyoxo,标准结局[微笑],0,0
2088869452,Yukino-Hachiman,凤凰传奇标准结局,0,0
2088836381,Super丶丶酱油,坐等2014年，乌蝇哥的神曲[微笑],0,0
2088811733,哎呦喂了呀,有认证了[喜欢],0,0
2088808472,暗香浮动李二狗,等一个2019,0,0
2088797961,硬币多的投不完,吹爆裂缝中的阳光！,0,0
2088788683,流栏节,小时代,0,0
2088773746,流栏节,淦！你们住b站的吗！,0,0
2088744661,你就说猛不猛吧,高产高产,0,0
2088718957,钱宝宝钱多,我来啦啦啦啦,0,0
2088718701,小别致挺东西哇,爱一点  这首歌好像有问题吧   网易云显示是莫艳琳08发行的《宅情歌》里面的吧ヽ(≧Д≦)ノ,0,1
2088716171,咸鱼也想实现梦想,up主有网易歌单分享吗？QQ音乐也行的[害羞],0,1
2088715431,羊董,神仙打架,0,0
2088706960,罗Lewin,多元化时代，兴趣圈子越分越小，不可能会有以前神曲辈出的日子了,0,0
2088699187,强迫症难取名,不知道2018年神仙打架系列里有没有鸡你太美大碗面宽还有喂喂喂（不知道是不是2018）,0,0
2088686652,Nico的黑色毛衣,都听过啊,0,0
2088673651,没有感情的瓢姐,赞了再听,0,0
2088661928,青铜Tl11,原来这期才是我的青春,0,0
2088656370,汪星人不会飞,前一百,0,0
2088651698,种花家就有我来守护,up快要断更了,0,0
2088637717,2223344534678ill,比起汪苏泷的不要睡懒觉还有更好听的歌，大概是好多人用来做闹钟铃声吧，期望UP主下次有《站台》这首歌,0,1
2088634699,我是可爱的金克丝,我的初中啊,0,0
2088623730,自我约束Cc,[吃瓜]全部去酷狗搜了一遍,0,0
2088617581,暖眸千语,从00年到13年，还是那批人,0,0
2088617277,ccfggd,建议up主每期都出个歌单,0,0
2088586670,育阿宝,这年高考，这年恋爱，日子过得真特么快啊。,0,0
2088565919,酒笙清栀20,表白田馥甄,0,0
2088562775,强壮的大兜虫,三连再看，已成习惯,0,0
2088540042,肉包提拉米苏,课代表呢[微笑],0,0
2088536486,大力利世,在线蹲一个课代表,0,0
2088530469,sunset__red,三个字 JAY,0,0
2088529034,桔子柚子哒哒哒,嘤嘤嘤,0,0
2088527511,老菜苟了,我怕等UP做到近两年发现一堆口水歌,0,0
2088523994,星期五徒步月球,李宗盛！！！！,0,0
2088522763,桔子柚子哒哒哒,来了,0,0
2088519918,筱风呐,[微笑][微笑][微笑],0,0
2088519453,703的山山,第一个刚刚,0,0
2088519219,703的山山,1111,0,0
2088518525,哀鲲,没人[蛆音娘_滑稽],0,0
2088518035,新垣大魔王,呀去机,0,0
2088516704,往我的肾反区猛攻,1,0,0
2088509003,姜维狗都不玩,6666,0,0
2088508999,徐贤老婆是我哒,没人？,0,0
140683870720,-缘起不灭-,13年很可以了,0,0
121999611392,车毁仁王,从12年起好听的歌少了很多,0,0
119725100560,o沙瀑送葬o,听过的19/45。。。盲区越来越大了。,0,0
119302435696,宇航黑洞,这一年也好,0,0
117924927408,44kimi,为啥感觉王菲第一次出现,0,0
116283624336,飞沙逸尘,13年的很可以了，感觉从14年开始不行,0,0
112945851888,Berghaus,想回到9年前的那个夏天,0,0
112173588368,月光不敵雨水,你知道我最不能理解的是13年那张神专《the key》这里一首歌也不能上榜,0,0
110706368864,守护者战锤,有一万个舍不得没预谋那位，预谋是12年的，这俩当时真是网吧神曲,0,0
110677382080,栗山みらいw,修炼爱情是真的好听啊，JJ就是我心中的华语乐坛第一人,0,0
108629748672,解接我滴乖乖,有意思，一点进来就是林俊杰歌声配绿毛甄[doge]，开头王炸,0,0
107791480720,甜渣硫酸銅,13年水平还可以,0,0
107539971152,Zsdfkm趁早,好喜欢张韶涵林俊杰,0,0
107364375808,火力全开等招架,看到弹幕在捧宋冬野，就知道是什么成分了😋，我表示顺从,0,0
107364276112,火力全开等招架,b站的弹幕和虎牙有的一比🤣,0,0
107353875040,解接我滴乖乖,13比11，12能打,0,0
106062393664,Ban岛Fe盒,菜鸡互啄,0,0
105275374288,一个人の孤单,"好吧，听到13年的回顾的时候，我才发现不知道UP主评判歌曲经典的标准是什么，因为我听到了李宗盛的山丘，但是我回头去10年和11年的回顾里找，却没有这首歌：
《给自己的歌》是由李宗盛作词、作曲并演唱的歌曲，收录在纵贯线乐团2010年4月30日发行的专辑《南下专线》中  。
2011年，李宗盛凭借该曲获得第22届台湾金曲奖最佳作词奖和最佳作曲奖，该曲也获得了第22届台湾金曲奖最佳年度歌曲  。",0,0
104431655056,碎雨淅闻琴,13年的确实可以,0,0
102791990096,Tenten颖,13质量很能打,0,0
101759276416,一眼六年,无限速呢，,0,0
101539522096,悔いのないにじげん,后来的人听的不是歌，是人，不管歌曲如何，只管人如何只管那个人的全部，以前的歌曲就算是网络歌曲又怎样，不管怎么吐槽，它就是火，你改变不了，这是事实,0,0
100339808720,唯爱紫霞呀,"大家好，我花了点时间把up主这个系列的绝大部分歌曲都给收藏到了一个歌单，方便大家可以集中的收听，由于一些版权原因所以有些不是原唱，抱歉。还有部分搜不到。喜欢的可以收藏哦
分享lizhengde创建的歌单「特别经典的老歌」: https://y.music.163.com/m/playlist?id=7263790177&userid=416254517&creatorId=416254517 (来自@网易云音乐)",0,0
