rpid,name,content,like,rcount,sentiment_score,analysis_result
2018197953,大橙砸er,所以，到底零几年才是最牛掰的呢[doge],0,1,0.4289578114660313,neutral
2018132226,小谭tcj,封面王心凌女神,0,0,0.9838792466118698,positive
2018125253,证誓的守护骑士,好多歌我都会啊,0,0,0.7928683441009573,positive
2018009911,菊花也说话,最近微博听了新FIR的翻唱，真是一言难尽[抠鼻],0,1,0.7313367179284481,positive
2017932254,小浣熊干脆面也,来咯,0,0,0.4642857142857145,neutral
2017916562,墨白浅语,第五,0,0,0.28000000000000025,negative
2017914285,我滴个天天,课代表呢,0,0,0.7871280369552487,positive
2017912592,易家的猫,第六,0,0,0.42105263157894746,neutral
2017909756,墨白浅语,即将年更，[doge]珍惜,0,0,0.9826270842011083,positive
2017907977,FionnDon,第四,0,0,0.3921568627450982,neutral
2017905969,我的狮子跳跳跳,第二[嫌弃],0,0,0.39187271834837656,neutral
2017901825,chen7112,第一？,0,0,0.5503512880562061,neutral
135468371520,陀思妥耶夫兔斯基,竟然没有萨顶顶的《咚巴拉》,0,0,0.23977245479305875,negative
125066045264,小蚁芷萱,好家伙，后面越来越网络了，口水歌诞生了[笑哭],0,0,0.9784409125464297,positive
124204475968,静谧安宁,怀念,0,0,0.7222222222222222,positive
123898233136,rainsun1,这一年，爷的DNA永远都是最躁动的,0,0,0.8761880698289224,positive
123882460784,rainsun1,今天才发现这一账号的回顾，直接点开的是这一年。,0,0,0.8889894948007103,positive
116554044176,王心凌Cyndi-甜心教主,[无悔华夏_好耶],0,0,0.6864403227850091,neutral
116194473552,skykid0428,"不少人都可以選到2首，怎麼王心凌只選了1首，沒有""愛你""可不行啊~~",0,0,0.20214984790893653,negative
115975046864,静如林哈哈哈,没有《仙剑奇侠传》的逍遥叹，一直很安静，没有JS，差评。04年的说法是上半年FIR称霸组合，JS下半年称霸组合,0,0,0.03543891843292646,negative
115557558320,李素裳真不熟,你逗我呢？04年王心凌爱你不火？,0,3,0.6555631265473044,neutral
114716625536,良家少爷,被卷成花卷的年代，那一年刚上小学，还有音乐课。那是我第一次听流行音乐，印象最深的是老鼠爱大米和童话,0,1,0.9985835812848549,positive
114501295552,bili_349796147,2004年百度MP3排行榜第一名：老鼠爱大米,0,0,0.03774397311775013,negative
114342901408,unsillyass,我多想华语乐坛能倒退20年！！！回到那个百花争鸣的年底,0,0,0.056231005610168694,negative
114324434256,藤枝CC,有一说一 爱你 也加入就好了,0,2,0.7462817580610616,positive
114063893568,表白大皇冠,by2还没出道吗，我记得应该有了啊,0,1,0.6394866558544959,neutral
109527384304,爱吃肉的胖奇,我个人觉得04年是最巅峰的一年,0,0,0.8999535061621652,positive
108029490192,小明哥2020,华语乐坛王炸fir,0,0,0.795314091439191,positive
107386623824,似水流年狂三,原来当年我听快乐崇拜的时候才10岁,0,0,0.982418188422731,positive
107199463328,bili_27092394289,夏天的风是04年的？？？我是这两年才听。,0,0,0.06291318858917327,negative
106983187728,校务是我,敲！2004年才是巅峰啊！,0,0,0.47400351317801526,neutral
105417585936,狗子小哥,up主辛苦了 这个系列太棒了[鼓掌],0,0,0.9975554826348222,positive
105311012320,_五音,一人血书求整理一个歌单！！,0,0,0.21119419587037824,negative
104677618688,日枝田_史緒,全程起立,0,0,0.3104160936911723,neutral
104154559568,你认真的样子好像马路边贴膜的,请问一下大家 到了范玮琪那里为什么有很多呕和呸呢？没听说她有什么负面新闻呀 她发生什么了？,0,0,0.8580228753219482,positive
100339769776,唯爱紫霞呀,"大家好，我花了点时间把up主这个系列的绝大部分歌曲都给收藏到了一个歌单，方便大家可以集中的收听，由于一些版权原因所以有些不是原唱，抱歉。还有部分搜不到。喜欢的可以收藏哦
分享lizhengde创建的歌单「特别经典的老歌」: https://y.music.163.com/m/playlist?id=7263790177&userid=416254517&creatorId=416254517 (来自@网易云音乐)",0,0,0.9999936456991391,positive
