rpid,name,content,like,rcount,sentiment_score,analysis_result
94002535056,heytinnna,问题是现在活在我听歌软件里的其实还是这些歌 哎,4,0,0.9235934957292693,positive
5443073956,疯球吖,就离谱，我现在听的还是这些歌[笑哭],4,0,0.8907390517197646,positive
5399724730,多少楼台丿,像这种视频长，标题生硬，不和大家打招呼，视频一股花里胡哨的，看着看着就突然结束的up，我tm反手一个关注，这tm不比那些跟营销号似的开场bb，放音乐时候bb结束还要bb一个视频死长死长死长还没多少东西的玩意好多了嘛！,4,0,0.0014581895640231046,negative
4204957231,账号已注销,"听歌（）
罚站（√）",4,0,0.8386117769907302,positive
3672782827,ZzzzzzzazzZ,我说我现在怎么不喜欢听歌了，原来是以前的歌把我胃口养叼了！,4,0,0.6331542991821366,neutral
2911271399,让不才康康,"1.不能说的秘密
2.亲爱的那不是爱情
3.杀手
4.日不落
5.月牙湾
6.专属天使
7.会呼吸的痛
8.逆光
9.中国话
10.离开地球表面
11.改变自己
12.无与伦比的美丽
13.爱情转移
14.倔强
15.如果你也听说
16.我不会唱歌
17.那年夏天宁静的海
18.小小
19.男人ktv
20.钟无艳
21.私奔到月球
22.你是我心内的一首歌
23.发现爱
24.黑糖秀
25.谢谢你的温柔
26.思念是一种病
27.晴天娃娃
28.酷爱
29.玩酷
30.特务j
31.梦里花
32.给未来的自己
33.最长的电影
34.我们说好的
35.湘南海鸥
36.我怀念的
37.空白格
38.淘汰
39.想太多
40.非你莫属
41.我们的歌
42.最美的太阳
43.爱死了昨天
44.爱在记忆中找你
45.痒
46.风吹麦浪
47.彩云之南
48.最后一个夏天
49.雨不停歇
50.断桥残雪
51.该死的温柔
52.有没有人告诉你
53.外滩十八号
54.青花瓷
55.白狐
56.天使的翅膀
57.等一分钟
58.老人与海
59.穷开心
60.自由飞翔",4,0,1.0,positive
2757063804,Ru丶c,从十几年前到现在，心里的排名一直是周董第一，王力宏林俊杰两人紧随其后不分上下。后边就是潘帅吴克羣等等。就像我无论多喜欢詹姆斯艾佛森，他俩都不是巅峰科比的对手,4,1,0.9984497889999177,positive
2280212500,UTNOCBLIE,感觉在听自己丢失的mp4,4,0,0.6455858878355957,neutral
2230380306,球圣安东森z,为什么十三年十四年前的音乐都这么纯粹这么好听，到19年华语金曲奖给了个鸡你太美我也是笑了[微笑]，流量刷尼玛呢？[微笑]没有作品没有听众拿奖你吗[tv_再见][tv_再见][tv_再见][tv_再见],4,0,0.9973228940807553,positive
2160074733,最最最可爱的睫毛精,再也回不去了,4,0,0.16483839054268967,negative
2153433689,又一抽烟中,0607年正好是网络信息暴发的时间，所以才有网络歌手的出头之路。。。,4,0,0.457882089619998,neutral
2153101679,死后定当长眠,还有好多没排上，比如伤心的时候可以听情歌，擦肩而过，风云决，秋天不回来,4,0,0.4041490480003255,neutral
2110165672,冥眠,这种系列的点个赞,4,0,0.9964613310024035,positive
2079998571,一瓶三锅头,好难受呀，想投币，但是又不想打破8888这个数字[doge],4,0,0.6827029845270559,neutral
2065538329,小黑仁,想想这都是12年前的歌，时间过的真快。,4,0,0.9247244330831994,positive
2052223724,昵称含有流氓字符,如果 鸡你太美 大碗宽面  放在当年会是什么样子,4,1,0.952329468938485,positive
2046776468,啵唧亿口小馒,全是我的童年啊，留下了年迈的眼泪[囧],4,0,0.9959685954675426,positive
2241335912,请努力2021,不要人云亦云跟风黑，凤凰传奇歌咋的了？唱的不行编曲不行还是歌词内容不行？就是因为有那些天下皆醉我独醒的自我内心高一等的黑子黑完，都跟着黑？难听？俗？在国内像凤凰传奇传唱度这么高的没有，各种年龄段各个生活环境，哪个歌手比的过？快当个人吧别跟风黑了。,7,0,0.999999557063333,positive
5771340167,ysf丶,江郎才尽周杰伦  只靠颜值王力宏  唱功不行林俊杰 惨遭淘汰周传雄 多人运动罗志祥 [辣眼睛],3,1,0.9927728596428441,positive
5447300039,六三零丶,周杰伦当年属于是降低了点金曲奖悬念，没周杰伦打的更惨烈，太多太多太多有实力的歌手了[捂脸][捂脸][捂脸],3,0,0.0007085103457015185,negative
5065300606,神風织鎖,省流助手：杰伦鲨疯了[doge],3,0,0.7993539889920774,positive
4856925007,zhuge9112,这么说吧 周杰伦出道那几年，当时各种盗版和无名歌手出碟片，不管谁的歌，上面不印上周杰伦的照片，你就卖不好。你说叫什么事情。,3,0,0.12334986761125222,negative
4655951512,危险刺客pl,周杰伦牛逼在什么地方呢？推翻前辈，碾压同辈，熬死后辈，孙子辈艺人都过气之时，却发现这货还是这么能打[doge][doge],3,0,0.6293074225593126,neutral
4638522115,丶wAQ丶,@黄龄 [doge],3,1,0.8020859269935734,positive
4136483908,天晓得X,白嫖失败，全是炸，没办法～,3,0,0.06829130425091445,negative
4112575691,寒丨露,建议up主挑一些榜单歌曲，和现在的榜单对比一下。血腥屠杀一番[嗑瓜子]顶我上去。,3,1,0.21165916534378504,negative
4019574187,GentleTreatment,凤凰传奇从四岁杀到四百岁[笑哭],3,0,0.9898541005890622,positive
3986226492,币加牛,蒲公英的约定呢！,3,0,0.8182313426953005,positive
3943961318,七号线我不看,当时小学，学校机房里面，和同学对比青花瓷，玫瑰花的葬礼，送你的独白，有点印象。还有就是叫我妈打印周杰伦和林俊杰大部分歌的歌词，记忆颇深。再长大就是听很多很多人的歌了，那时候就只有他们两个，林俊杰还是从出了醉赤壁之后，之前全是杰伦。不过我不算是杰迷，我不是任何人的粉，也可以是任何好听歌的粉,3,0,0.9999999998365163,positive
3902712380,清风白月下的老妖精,添加进歌单添加的手都麻了[灵魂出窍],3,0,0.9787244675146317,positive
3865192932,不悔不恨,你周董永远是你周董,3,0,0.582630491316935,neutral
3444542890,bili___12138,我批评下你这视频没有乱七八糟的开头，没有营销号的BGM，全是干货，我觉得贼好[热词系列_知识增加][热词系列_你币有了],3,0,0.3869036225102044,neutral
3431721348,取名比登天还楠,UP主您好，我是盗视频的，请您赶快更新，我的粉丝在催更了[doge],3,1,0.08587853220169739,negative
2801332366,小脖一缩-罗纳尔多,会不会打牌？开局王炸？,3,0,0.739868373918718,positive
2353661189,呜呼唔母,03的。。。全听过，以前听老人与海真的超喜欢（⌒▽⌒）,3,0,0.7848442939171629,positive
2236998562,小猫咪的丸子,怀念以前的歌，除了一两首没有听过，90后真的老了,3,0,0.8865252552147572,positive
2094147448,符策,明明小时候不咋听歌的，但是03——07的歌80%都听过，刚刚20就觉得自己已经老了[大哭],3,1,0.9237701469298869,positive
2092684961,鱼丸火锅加丶辣,98年老男人的泪流了下来[芮小凸小凹_哭],3,0,0.030290938079770457,negative
2083037039,phantasm time,这些歌还有好多还在我的歌单里，然后你特么告诉我这些都是十多年前的歌了？？？？我不听，我还没老[笑哭],3,1,0.8837946555866074,positive
2081556623,从明天开始努力,才发现，每一年都在神仙打架[呆],3,0,0.7997394048334239,positive
2079455927,因果的假圣徒,为嵩哥打CALL[洛天依_打尻],3,0,0.39649036561138595,neutral
2053091561,qtwxczj,卧槽，这也太棒了吧，没人整理还真没注意。。。。。。。,3,0,0.5915644733272565,neutral
2049519288,q我只是个NPC,耳朵要怀孕啦,3,0,0.7826653358894131,positive
2046065674,想要热烈的活着,仿佛又回到了当年杀马特的时代[阴险],3,1,0.9111562261250394,positive
104368652080,DerB焊,2004-2007 致敬90后无处安放的青春 此时此刻文字显得如此苍白 回不去的从前 时光慢些,3,0,0.9999306915394535,positive
100280877904,千叶の堕天九月,看完07的再去看21的简直就是降维打击[辣眼睛],3,0,0.19014158452113983,negative
95448315264,日月木娄是我的,我就想知道当年作词作曲那帮人都去了哪里？？,2,0,0.3481180583963167,neutral
5829416449,先辈中之人,弹幕里问，为什么开局丢王炸，是不是不会打牌。笑死，一手牌全都是王炸,2,0,0.6709670611910992,neutral
5815908804,若柒欢,"以前的乐坛：不晓得听啥
如今的乐坛：不晓得听啥🤷‍♀️",2,0,0.06890116891046882,negative
5581421130,会射箭嘀猪,当年的歌手随便一首歌都吊打现在的歌手随便亿首歌,2,1,0.9686614125611664,positive
5549195962,璃兮寒,现在可怜的娃都听的啥？哈哈。。,2,0,0.42087359548427916,neutral
5458914468,回忆中的你妹,作为本年出生的我，表示太激动辣!!![打call],2,0,0.6950471351626283,neutral
5442455932,起名困难橙,up出千啊 怎么一副牌全是王炸[脱单doge],2,0,0.8662690193361529,positive
5432279229,-网络达人-,以前是神仙打架现在是群魔乱舞,2,0,0.9954611759104323,positive
5427728524,永夜剧作家冥冥,4/5是在磁带里听的，记得很清楚，初中每周有音乐课，由于在农村，也没老师教歌，我们就自己买磁带听。总感觉就是前几年听过，没想到晃眼间已经过去这么多年了。岁月总是静静的能让我落泪,2,0,0.9999991793632381,positive
5422227142,Crisssss_,是我翔太多，你总这样嗦[傲娇],2,0,0.18669219984350838,negative
5098196079,Say愚蠢,彩虹呐[大哭],2,0,0.9122952152783532,positive
4976655512,我就看着你们装逼不说话,如果现在千千静听回来，我要充一年的会员[星星眼][星星眼],2,0,0.6074261235027878,neutral
4910745882,和合为一,这视频要是有标作词作曲就完美了，可惜了,2,0,0.7021638372142741,positive
4278154543,恐-怖_如-斯,浴室歌姬[喜欢][喜欢][喜欢][喜欢][喜欢][喜欢][喜欢][喜欢],2,1,0.9953225252185577,positive
4154680039,青花瓷的瓷哦,我只想说自由飞翔在当时不管那个城市街头肯定都有理发店或者花店这些放这首歌，永远的经典[热词系列_你币有了][热词系列_三连],2,2,0.9980581971614708,positive
3840047687,JunyaWest,2007年是周董的巅峰之年，几乎每一首都是神曲,2,0,0.6745820034468339,neutral
3651665999,AtenzaMPS,封面和开头核弹就很过分！！！！！,2,0,0.33800788573463125,neutral
3636192795,泠月派啊,好家伙，二十一分钟全程王炸,2,0,0.9273757231328861,positive
3633576822,穗岁華,草，果然有00子的痒[妙啊],2,0,0.9025887966022437,positive
3620921106,马儿的小更班,不就是投币嘛！我给投！,2,0,0.2566719254185331,negative
3512158574,超级少桀,以前发唱片不容易，出爆款也不容易，听众接受这些歌的途径主要是靠电台，电视打榜节目以及买盗版光碟，以至于一听到自己喜欢的歌就会印象深刻。现在出一首歌甚至出一款爆款的歌都太容易了。反而显得不值钱。,2,0,0.04147858043866126,negative
3442623744,厶芊芊丷,真的是神仙打架[哦呼],2,0,0.9788364249900177,positive
3325937533,iFaye_飛,大爱月牙湾,2,0,0.7905192207171817,positive
3325331575,-槐序十三-,周董的歌也太好听了吧!刚在Q音听完,2,0,0.6144695997990349,neutral
3199421029,天凡小子,这个标题应该换成：2007年周杰伦到底疯狂到什么地步,2,0,0.030752130440109826,negative
3176226222,玥出皎兮心不迎,许嵩牌面！！！！！,2,0,0.17275304319457918,negative
3065937781,逐夜w,没听过的歌就一直刷坐下，不太行？是不是nt？,2,0,0.04004539208222635,negative
3017468412,谜之小憨包儿,上小学的时候06年左右吧，最爱的事就是拿着MP3去大伯家的电脑上下载各大音乐排行榜上的歌，那时候的排行榜，还真是排行榜，而现在的[无语],2,0,0.007913345917640258,negative
2779423339,ll钟爱粉,07年的歌全爱听！[吃瓜],2,0,0.9096512952887348,positive
2722055391,一夜鱼龙舞zZ,要是现在也有这么多这么好的中文歌，也不至于我的歌单全是英文歌了,2,0,0.9210570993473334,positive
2125824785,白嫖天天爽,百度QMD没有什么歌不能搜不能下   而且音质好到爆炸  [吃瓜]  顶我上去造福大众,2,0,0.2198537473022536,negative
2116373216,重案组之虎iii,麻烦up主在网易云 或者qq里面做个歌单 求求了,2,0,0.210863973246042,negative
2111704878,风吹笙,04-08年年神仙打架,2,1,0.8537547346761496,positive
2109811514,--阿九笑春风,现在的歌我都听不清歌词，听清歌词也没有共鸣，传唱度也不好。,2,0,0.9776216530126126,positive
2093867306,YeGLi,有人跟我一样从2001年听到现在吗？然后00后没有亲身经历但一样怀恋,2,0,0.8602088642619087,positive
2076368535,烽少Madrid,在那个神仙打架的年代周杰伦依然能轻松完成八杀，独占鳌头，真不愧是华语乐坛的音乐皇帝！,2,0,0.9998201348550474,positive
2070129066,喵喵的姐姐大人,许嵩,2,1,0.6321844467865266,neutral
2054068565,彭子枫,大部分都听过也挺好听的，就是有些弹幕有点不尊重人哦,2,0,0.8567336380539564,positive
2045935599,黑黝黝的米饭,卧槽，刚刚在看2006顺便关注up，直接就发了2007,2,0,0.2682821311282365,negative
121887600624,烟花唯美,中国话这年被抵制的太惨了，she演唱会上唱这首歌，都有很多歌迷停止互动。。。。,2,1,0.9985974610995864,positive
116626538320,冉溪-pick,月牙湾，飞儿乐队的最后巅峰了，后面就开始走下坡路了，可惜了,2,0,0.8534273797154482,positive
112435028256,眼里星河漫漫丷,一听到这些歌回忆就跳转到了高中时，没手机的那个时代，又想听歌，只能抠抠搜搜从自己的生活费里抠一点买了个小MP3，自习课听，晚上睡觉前听，陪伴了我整个高中三年，现在毕业了工作了，新手机换了一波又一波，却越来越少听歌了，不是工作忙，也不是不爱听歌，是越来越没什么好听的，现在的“华语歌”听多了反而更喜欢古风歌，想念以前那个华语乐坛众神打架的时代，更想念以前那个上课偷偷带耳机还要用鬓边的头发挡住线的高中时代，都回不去了,2,0,0.9999999910542655,positive
110443016544,Gary丶凌,yysy，当年的网络歌曲质量也不是现在这些能比[笑哭],2,0,0.9438033831614677,positive
108842471104,蓝色天空0000,原来听歌都是用随身听，受歌手的外貌影响较小，几乎可以忽略不计。不像现在，长得漂亮的帅的唱的歌就好听，即使那其实是一坨屎。当时晚上睡觉前闭着眼听歌，真的是一种享受。,2,0,0.9999439514122481,positive
101677218960,mattGrayson,我的青春期刚好是04-07，这每首歌都是一把记忆钥匙，每当前奏响起，所有的美好就扑面而来，一个个鲜活的他们，如今都去哪儿了…,2,0,0.9996252692760151,positive
101530260400,悔いのないにじげん,"跟风的好多，乱喷的也多
网络歌曲不是歌曲？不是内地的？还有就网络还被双标了，还有07年你家有广场舞？",2,0,0.9537783612731267,positive
98974004752,愚人二代,以前的乐坛都是鬼怪级别的，现在都是些鬼怪级别的[大哭],1,0,0.8822774444738449,positive
96393694224,大D调的华丽,周杰伦的歌曲真的没有时代感，永远不过时,1,1,0.7302301616068282,positive
95455409136,mayyinger,感觉07年是最后的高光了,1,0,0.5821772615079058,neutral
94797654992,今天也想搞钱,痒的MV[热词系列_知识增加][热词系列_知识增加][笑哭],1,0,0.9973976291505194,positive
93280128624,左皮极右是网左,张敬轩还有粉丝，也是可笑。,1,2,0.2049794962514867,negative
5824274350,Chloe好好唱歌,咋跟徐涛有点像,1,0,0.5,neutral
5729725402,wejimcom,都说事物都是一直向前发展的，这个视频证明了这话不适用于华语乐坛。以前是神仙打架，现在是垃圾分类[大哭][大哭][大哭][大哭][大哭][大哭],1,0,0.9996709904879453,positive
5726966309,归风别尘,忽然觉得，我们好幸运，从小听着这些好歌长大,1,0,0.9988426545490281,positive
5723757446,喵咪MAX,为什么科技在进步，艺术反而落寞了。。。。哎。如今好歌可不多见啊。,1,1,0.9375119673890222,positive
5669171306,关兴,居然没有光荣.....,1,0,0.2324814096071498,negative
5594531902,一不留神就溜神了,she太牛了 她们代表作很多，分别与别人合唱也都出圈，selina王力宏 hebe飞轮海 ella苏打绿,1,0,0.9997575735349157,positive
5552025712,草莓味的魔王,那个时候电视上还有好多音乐节目,1,0,0.4407584945816799,neutral
5500236327,G玥玥W绅绅嗝2,只能说那几年真的是华语巅峰，百家争鸣，百花齐放，绝对是现代流行音乐的盛世，期待有生之年能见到下一盛世。,1,0,0.9994882569560973,positive
5467089363,小智sadoxi,从前神仙打架，如今垃圾分类[笑哭],1,0,0.9979054517968541,positive
5465791637,月殇灵,以前是神仙打架，现在说是群魔乱舞都高看了…现在算垃圾产出吧,1,0,0.9154802971150088,positive
5448967028,拿剑的书生,"以前歌坛啧啧

现在歌坛啧啧啧[歪嘴]",1,0,0.011695023938830151,negative
5437716396,打卡学习,这个时长，好多记忆,1,0,0.5339267115761503,neutral
5409960115,炽猫鱼,这里面周杰伦写的有七首[doge],1,0,0.7128007463726124,positive
5407600949,RiseFuture,原来音乐是这样的,1,0,0.6621621621621622,neutral
5349231614,豇豆打辣蘸,这个榜单太草率了，有一半的歌根本就不火，也不是很好听，真正火的也没完全排进去，不服气我就说一首，说错了你们随便喷我，阿木的《有一种爱叫做放手》，当年2块钱一条的彩铃！,1,0,0.0024736212076164055,negative
5291020036,veniisvip,必须投币，从神曲到彩铃专区，2007众神打架,1,0,0.697525064273396,neutral
5065384136,羽蛇神葵扎尔科亚特尔,全体罚站 给朕看两个时辰！,1,0,0.7018738420991437,positive
5039587622,素唯的半个酒窝,之前的明星无论是业务能力还是公众偶像操守都是神仙打架，现在的明星可能是垃圾分类,1,0,0.9996723275842695,positive
4971228272,想拍一镜到底的小李,以前潘玮柏的歌多好听，现在出的歌都是啥玩意[doge],1,0,0.789656292799022,positive
4925652907,季夏初八,以前靠实力，现在靠炒作,1,0,0.14839371933142642,negative
4917142571,新鲜的李仔,林俊杰因为《杀手》被狂喷，媒体还称之后的《jj陆》是力挽狂澜自救的作品[笑哭]对那时来说他曲风太超前了,1,1,0.9874713704843003,positive
4872640219,繭宮紡希,今天和一个人玩斗地主 他一手牌只有大小王,1,0,0.8731954910709231,positive
4680770831,一念觉悟,05年开始，往后的每一年几乎都有乐坛金凤凰的身影！,1,0,0.9483505407350049,positive
4660992128,帅到脱发,基本每一首出来我都能跟唱[笑哭],1,0,0.9807598621392765,positive
4463096364,hua198908,听到这些歌，当年的回忆是多么的美好啊，现在？,1,0,0.9980597535291298,positive
4325977013,两面三刀流丿へ,不敢想象张韶涵没他妈这几年该多好[大哭],1,1,0.08938981217660691,negative
4193763995,心凌with-u,在我生命留下一休哥、[牛年],1,0,0.8907303165009477,positive
3672630585,RTGO起飞,我记得当时去买碟是看cd后面的歌名，歌名看顺眼了，然后反复对比才买的[大笑],1,0,0.9720850630722763,positive
3660707831,昨日秋风-凋碧树,不提痒MV 还能做朋友[笑哭],1,0,0.8391793013062198,positive
3638520787,SkylineTo,满满回忆，现在还常常听,1,0,0.971887943677453,positive
3540723439,什么B伤害呀,就喜欢这种UP，上来就干，不多bb,1,0,0.23189251114717035,negative
3496765498,PutThePhoneDown,今晚睡不了啦[tv_抓狂],1,0,0.07014421594415399,negative
3113837400,J凡fanfandanfan,？骂大老师？？都是小孩儿吗 大老师花儿乐队牛逼的时候你们还没出生！,1,2,0.7343744291168414,positive
2935687021,Raybox,最喜欢月牙湾[喜欢],1,0,0.9252547850126001,positive
2765409287,HolyLight君,"我记得王心凌的巅峰歌曲不是
睫毛弯弯吗？",1,0,0.9935356615452721,positive
2682666061,吟游诗人ssyyyc,陈奕迅是我一整个青春,1,0,0.9918850618355887,positive
2643653859,暗夜的屠神者,看看10年以后都是些傻逼歌曲,1,0,0.7858810623003682,positive
2610572612,凉良良良凉凉,一到彩云之南那种给你父母辈听的歌就搁这问号，唱的不好吗？有什么问题就说出来，是不是不会说话就知道“？？？”,1,0,0.900120966069357,positive
2438591024,365天后的书法艺人,从打了烊的酒馆出来，吃了一大碗宽面，心想去动物园玩玩吧。这边有变异的猫在喵喵，那边有来自沙漠的骆驼，隐蔽处还有一只鸡，太美了。,1,0,0.9991420795474527,positive
2389934250,海绵宝宝古神儿,为什么到湘南海鸥，弹幕一致的？？？呢。。。挺好听的歌啊,1,0,0.8288062166265424,positive
2380081312,呆萌..,苦茶是什么时候的,1,0,0.7744263994570316,positive
2375055373,工程师老王叔叔,这一年我大学毕业了，时间过的真快[无语],1,0,0.9804749363953948,positive
2338800796,我女神叫Saber,卧槽！为什么你的视频这么费烟[大哭][大哭][大哭][大哭][大哭][大哭],1,0,0.9656952880251588,positive
2303034060,_胖次_,歌曲的风格变得多元化了,1,0,0.917823306965661,positive
2302983318,MORIV,原来我已经这么老了么[大哭],1,0,0.613616676115991,neutral
2281967077,bili_90130274869,总共60首歌，杰伦写的将近10首，占将近六分之一。杰伦厉害！[支持],1,0,0.31736033552253695,neutral
2270756164,真正的端水大师,舍友有一阵子天天用日不落当闹铃，可把我听的暴躁极了[喜极而泣],1,0,0.4254801888246489,neutral
2269291317,向晚知秋,基本上都会唱，而且是整首歌都会唱的那种[惊喜][惊喜][惊喜],1,0,0.999993317371042,positive
2251857240,banglian帅哥美女,以前的歌是很多人知道而且多少会唱现在流量歌手歌是只有粉丝知道 很多路人都不知道？,1,0,0.9795393493974828,positive
2238417956,峡谷制杖者,刚从2006那过来[微笑],1,0,0.37171730395828106,neutral
2224952548,鸡蛋灌饼双面蛋,弹幕里刷起立的，劳资就没坐下过[2233娘_吐魂],1,0,0.8702350854225491,positive
2207189973,Popping萌,从50开始我就没坐过了[捂脸],1,0,0.016509761759236685,negative
2206251346,番茄水中毒,看到五月天我就知道，白嫖失败[喜极而泣][笑哭],1,0,0.7244643310503256,positive
2199679031,绝对丶absolute,感觉以前都是神仙打架哈哈哈[笑哭],1,0,0.9983051590625992,positive
2198459250,养老的花匠先生,开局王炸?不不不，是从头炸到尾，全是炸弹💣,1,0,0.3834591937118489,neutral
2188677895,雁门楚北世泽长,像这种视频长，标题生硬，不和大家打招呼，视频一股花里胡哨的，看着看着就突然结束的up，我tm反手一个关注，这tm不比那些跟营销号似的开场bb，放音乐时候bb结束还要bb一个视频死长死长死长还没多少东西的玩意好多了嘛！,1,0,0.0014581895640231046,negative
2182993696,黎明中的悲伤,看看那时候的帅哥都是纯爷们 。在看看现在的小鲜肉一个个脸上的粉跟上腻子一样多，然后还有那么多的脑残粉,1,0,0.572417945943196,neutral
2181339522,Laura祈昀,我大绿团快回来了！！！[打call][打call][打call],1,0,0.5430897331064866,neutral
2168414823,北斗琉星,飞儿乐队本来是可以成为天王级别的乐团的,1,0,0.2515941506594055,negative
2161509541,一颗要丸,有一种爱叫做放手，这首歌也蛮好的。,1,0,0.9976527533810898,positive
2157130013,账号已注销,为什么没有许嵩,1,3,0.6321844467865266,neutral
2156366836,哈哈哈麦,无与伦比的美丽的mv脱颖而出😂意境和用的字体都不一般,1,0,0.9699998235124008,positive
2155847043,紫米游记Lucy,我基本上都听过，可我是00后？,1,0,0.7080586565414299,positive
2154744211,无诗何须饮酒,2010-2011，高三，一个屏幕坏掉的mp4，听了一年的《不能说的秘密》,1,0,0.8492414044764159,positive
2154635277,齐木良鸿,我想说有些人不因为歌手后面的一些情况直接批判人后面的歌说什么直接吐啦这种难听的话，比如大张伟人早期的有些歌都是很有水平的好歌，不要因为后面的一些口水歌直接说这样难听的话,1,0,0.8079174477716787,positive
2154136429,网友南枫,我就想问，棉花糖去哪了？,1,2,0.0532885881885673,negative
2146129229,1983-年小巷_,还有别吹西届这张专辑好吗，看着都尴尬，除了杀手西届还有一首最骚的rnbLOVE，其他的都不行好吗，整体还比不上jj陆,1,0,0.7878626083075919,positive
2122539954,ViviaNa娜,我感觉当初的电视广告就像现在的抖音，太洗脑,1,0,0.013874809092700446,negative
2113558427,诗罄画臆,今年华语金曲奖是蔡徐坤的“wait，wait，wait”，大家怎么看？,1,0,0.8634005548011908,positive
2113353313,The-doublelife,想想现在的歌[笑哭],1,0,0.9034819103567714,positive
2109543044,雪霁天晴90,如果时光可以倒流该多好,1,0,0.970504068029276,positive
2095948195,微末莉,都听过，因为我家那时候卖碟片的[微笑],1,2,0.79264344006115,positive
2094077466,Hello平常心,我擦嘞 断桥残雪07年的啊 以为是11年的呢  那时候才三年级哎   许嵩的歌直到10年左右在我们那里爆火,1,0,0.1458198664606788,negative
2093597838,灬小咕哒,我十七岁了，弟弟们[阴险],1,6,0.6497798920213889,neutral
2093468991,松ken大法好,06年到07年mv的制作简直是质的飞跃哈哈,1,0,0.47858546105416655,neutral
2089662446,轻尘-,阿婆克烈,1,0,0.7783854000859194,positive
2089069160,奶爸摄影,听到蔡依林的特务j，就想啊啊二声。[微笑][微笑],1,0,0.969871509938223,positive
2088999411,鬼畜谜一样的感觉,我觉得曾毅的rap巨好听[喜极而泣][喜极而泣][喜极而泣],1,1,0.024577678705651085,negative
2088911773,哒哒哒哒哒嘟,为什么你这个up主还不火！！！,1,0,0.09544470501771063,negative
2088689272,弱水三千只惹尘埃,那个时候各位明星的辨识度都好高,1,0,0.761645151419977,positive
2088595817,油炸丨泡鲁达,那年，初一，还在用复读机的时代买了磁带。[吃瓜],1,0,0.9925841946593855,positive
2087654769,Mukuro-l,蔡依林的美妙音乐[大笑],1,0,0.9966493742950248,positive
2086310405,m78奥特侠,可惜了我的童年是鸡你太美,1,1,0.985852061500029,positive
2084633941,八岐大蛇与肥皂君,从2006年来,1,0,0.20202439735891908,negative
2084246367,椒麻鸡超好吃噢,啊啊啊啊啊啊！！！！！,1,0,0.733277129060389,positive
2083905594,朵猫猫的vlog,刚看了首页推荐的2006的过来，我原来23了,1,0,0.02188452003241259,negative
2083285053,82000814366_bili,怀念以前，不是现在的不好，只是没有以前的歌能听进心里，现在的网络歌曲，流行太快，几天就能忘记，没有记忆点。,1,0,0.7899131494938213,positive
2082699478,吃饱了撑的叭,可惜了张敬轩，容祖儿，谢安琪,1,0,0.6572496191781436,neutral
2079273274,天啊巛,原来我都已经这么老了啊,1,0,0.5707186336814254,neutral
2077261040,我的钱包请你胖起来,还好我是90后，看到娱乐圈的美人明星百花齐放，看到歌曲大咖分分沉陷，看到音乐梦想真的实现。看到大家与自己喜欢的偶像一起努力。还好我是90后，虽然错过80代的疯狂，但也经历最美好的时光。,1,0,0.9999980337456206,positive
2076502142,喵了个咪的果冻,2007属于周杰伦！,1,0,0.15604276732362332,negative
2075979601,い妖孽じ,我只想说:鸡你太美[偷笑],1,0,0.6782791786947753,neutral
2064629200,1219丶嵩泷良,爱在记忆中找你,1,0,0.8940894185497898,positive
2064204557,佩奇白菜馅,只能说我瘦了…也许是你胖了。[偷笑][偷笑],1,1,0.6704589648749146,neutral
2061451376,许嵩的绯闻男友,前方高能预警,1,0,0.8585877027288564,positive
2060853778,英俊潇洒的铁柱哥,我代替我云南的姐妹发个弹幕,1,0,0.3259135053301907,neutral
2057126811,带梦出发,个人感觉原来的歌曲有种写实感，就像发生过此类的事然后唱出来。（PS指的是伤感的）[doge],1,0,0.999750550118928,positive
2053954298,大首长,必须三连！！！,1,0,0.15486435720579872,negative
2052357413,Cheryl-Blossom,蔡的日不落翻唱别人的，不入神曲之列,1,1,0.9702767475940182,positive
2049864697,AXAX1992,太喜欢这个系列，06 07年真的值得我怀念，想起她最喜欢的这些歌，和暗恋她时的小心思，听着听着就泪目了，希望我们都过的比从前好，感谢up❤️❤️,1,0,0.9990877138944191,positive
2047440312,戏菌与荼酱,看了你的几期视频，突然就关注了你，激动不？感动不？那么。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。我就白嫖了[大笑][大笑],1,0,0.9693146307504551,positive
2047007447,少年行try,果然我是个念旧的人呐(〜￣△￣)〜,1,0,0.49821767452968213,neutral
2046624425,只当主唱的摇滚羊,哎，现在基本都是口水歌火，火的快凉的也快,1,0,0.7803347546086418,positive
2046066900,我丢你老M,药药切克闹,1,0,0.9665918626155142,positive
2046056899,玫瑰与黎明,期待更多的合集，三连支持一下[2233娘_大笑],1,0,0.9424246252407492,positive
2045904852,透明小马甲,很快就到2019年了，提前预定鸡你太美！！,1,0,0.7734595876532037,positive
2045900070,超超憋吵吵,为什么现在没有这样了,1,0,0.5262327818078083,neutral
2045896554,RayRay0906,07年的歌曲，那个时候喜欢的她，仿佛一下被拉回到那个时间，眼前都是同学起哄，她害羞笑的样子。,1,0,0.9998247424507559,positive
2045890988,PLANET丶L,刺激哦[微笑][喜欢],1,0,0.9324761793875558,positive
2045872214,Hermione_JG,hhh沙发沙发,1,0,0.5200664383768894,neutral
2045870804,青慕遮丶,滴，学生卡[doge],1,0,0.45990487736157104,neutral
2045868422,豆瓣酱家的绿色团子,来了,1,0,0.5262327818078083,neutral
